img_name,split
P01_01_1822,train
P03_01_107,train
P03_03_1689,train
P05_05_1133,train
P04_05_973,train
P03_03_197,train
P03_01_741,train
P02_03_504,train
P05_03_380,train
P05_02_1559,train
P02_03_1019,train
P05_05_197,train
P01_02_2897,train
P03_02_501,train
P03_01_915,train
P05_02_964,train
P02_05_2157,train
P01_01_877,train
P04_05_864,train
P03_03_1476,train
P02_06_3197,train
P03_01_1308,train
P04_05_810,train
P03_01_208,train
P04_03_388,train
P01_02_3044,train
P04_03_11,train
P04_05_360,train
P01_01_3473,train
P05_01_841,train
P05_03_1252,train
P04_01_1153,train
P05_02_1240,train
P02_07_398,train
P03_03_401,train
P04_05_2451,train
P04_01_2114,train
P03_01_941,train
P04_03_361,train
P01_01_1536,train
P03_02_2325,train
P05_05_279,train
P01_01_860,train
P03_02_2412,train
P02_03_1701,train
P04_01_208,train
P04_05_1996,train
P03_02_2435,train
P04_05_1322,train
P01_02_2363,train
P01_02_2854,train
P02_06_472,train
P04_03_328,train
P03_01_139,train
P05_01_718,train
P02_06_3210,train
P01_02_1830,train
P02_06_3137,train
P04_05_1459,train
P03_03_1190,train
P04_05_1447,train
P04_05_1517,train
P02_03_413,train
P02_05_1420,train
P01_01_23,train
P04_01_333,train
P04_05_1516,train
P02_02_902,train
P02_06_3785,train
P03_02_2204,train
P02_05_1628,train
P05_05_376,train
P02_06_2036,train
P01_02_901,train
P01_02_654,train
P02_07_216,train
P03_03_138,train
P01_01_356,train
P04_03_700,train
P03_02_1600,train
P01_01_3902,train
P02_03_681,train
P03_02_1388,train
P03_03_1914,train
P03_03_1331,train
P03_01_2215,train
P04_05_834,train
P03_01_533,train
P05_01_1112,train
P02_03_950,train
P01_02_1484,train
P04_05_1605,train
P03_03_499,train
P01_02_1976,train
P02_03_965,train
P02_05_2238,train
P02_03_1272,train
P01_02_928,train
P04_03_732,train
P05_02_994,train
P05_02_37,train
P01_02_449,train
P05_05_598,train
P05_03_512,train
P01_02_1292,train
P02_03_2220,train
P03_01_421,train
P04_05_418,train
P05_01_839,train
P05_03_451,train
P01_02_1293,train
P05_01_1001,train
P02_06_2987,train
P02_02_3172,train
P05_02_1004,train
P02_05_890,train
P04_03_506,train
P02_03_2360,train
P05_03_429,train
P05_02_1030,train
P01_02_834,train
P04_01_190,train
P01_02_1405,train
P03_01_2621,train
P03_01_1045,train
P02_03_1526,train
P04_01_2445,train
P05_01_1446,train
P03_01_1553,train
P05_01_968,train
P02_02_3184,train
P05_02_349,train
P04_05_10,train
P05_01_1072,train
P02_06_2891,train
P02_05_2758,train
P04_03_113,train
P02_03_1230,train
P01_01_1965,train
P04_05_2361,train
P02_06_1296,train
P03_02_1028,train
P04_05_1373,train
P04_03_552,train
P03_02_414,train
P01_01_1698,train
P04_01_1902,train
P04_05_1707,train
P04_05_890,train
P03_02_1837,train
P02_02_577,train
P02_02_744,train
P04_01_1261,train
P05_01_143,train
P04_03_568,train
P04_05_68,train
P04_05_1648,train
P04_01_2736,train
P02_05_2336,train
P01_02_2733,train
P03_01_889,train
P05_01_488,train
P03_03_806,train
P02_03_803,train
P04_01_353,train
P02_05_540,train
P01_02_256,train
P02_02_570,train
P04_01_2381,train
P02_02_3179,train
P02_03_2292,train
P02_02_3150,train
P01_02_2663,train
P01_01_1506,train
P03_02_1926,train
P01_02_2568,train
P04_05_992,train
P02_06_1352,train
P01_01_1754,train
P01_01_759,train
P02_03_1156,train
P05_01_400,train
P02_02_1320,train
P05_01_1225,train
P04_01_1632,train
P01_01_3398,train
P04_01_2418,train
P02_06_553,train
P02_05_2047,train
P02_02_532,train
P02_05_402,train
P01_01_942,train
P02_06_682,train
P02_05_2409,train
P01_01_1687,train
P05_03_628,train
P04_03_386,train
P02_03_700,train
P04_01_942,train
P03_02_1704,train
P04_05_2396,train
P05_01_1014,train
P01_01_3058,train
P05_01_1048,train
P01_02_1637,train
P05_01_1000,train
P01_01_3356,train
P04_05_382,train
P04_05_1236,train
P03_02_246,train
P01_02_361,train
P01_01_373,train
P03_01_1425,train
P01_01_951,train
P03_01_1780,train
P04_05_547,train
P03_02_1587,train
P03_03_1684,train
P02_06_3762,train
P01_01_2818,train
P05_02_791,train
P03_01_2275,train
P03_03_479,train
P02_02_576,train
P01_01_3414,train
P01_02_225,train
P01_01_1061,train
P03_03_850,train
P01_01_1920,train
P02_06_2522,train
P02_05_2631,train
P04_01_1628,train
P04_05_2307,train
P02_06_1387,train
P01_01_2068,train
P03_03_212,train
P05_05_1158,train
P02_05_1168,train
P01_01_4155,train
P05_03_48,train
P03_01_1196,train
P02_05_2671,train
P05_02_232,train
P03_01_384,train
P01_01_3436,train
P05_03_1229,train
P03_01_663,train
P02_07_412,train
P03_02_2014,train
P01_02_1076,train
P05_02_475,train
P04_01_2110,train
P05_02_571,train
P03_02_2207,train
P01_01_2220,train
P02_05_344,train
P04_01_2692,train
P02_03_1162,train
P02_06_1731,train
P05_03_963,train
P03_01_1402,train
P01_01_2418,train
P04_03_544,train
P03_03_66,train
P01_01_2356,train
P02_03_1692,train
P03_02_1649,train
P05_01_77,train
P04_05_2279,train
P02_05_2660,train
P01_01_960,train
P04_05_403,train
P02_06_1567,train
P01_01_2659,train
P02_05_1840,train
P02_05_2137,train
P02_02_1508,train
P03_02_2330,train
P01_02_590,train
P05_02_953,train
P02_06_1248,train
P02_06_3419,train
P03_02_173,train
P02_05_1486,train
P01_02_1157,train
P03_02_731,train
P02_06_2024,train
P02_05_1156,train
P04_03_207,train
P04_01_372,train
P01_01_511,train
P01_01_2896,train
P02_06_2066,train
P04_03_305,train
P02_03_2618,train
P02_02_1449,train
P05_01_1463,train
P05_02_208,train
P02_05_2768,train
P03_03_1408,train
P01_02_2049,train
P03_03_124,train
P03_01_1252,train
P02_03_708,train
P01_02_1022,train
P04_01_2810,train
P05_03_890,train
P05_05_109,train
P04_05_341,train
P01_01_1570,train
P02_02_2968,train
P03_02_110,train
P04_05_1592,train
P03_03_1633,train
P03_02_429,train
P01_02_1319,train
P01_01_2071,train
P01_01_1038,train
P05_03_1350,train
P03_01_1490,train
P04_05_1852,train
P02_06_1345,train
P01_02_430,train
P03_02_2296,train
P01_01_3673,train
P03_02_988,train
P05_01_733,train
P02_03_1098,train
P02_05_1532,train
P03_03_1101,train
P01_02_1321,train
P02_02_772,train
P02_06_1923,train
P01_01_3900,train
P01_01_2776,train
P03_02_59,train
P05_02_1127,train
P04_05_2277,train
P02_05_2341,train
P03_01_2125,train
P03_01_2499,train
P02_05_1390,train
P01_02_523,train
P05_02_1355,train
P05_03_387,train
P05_01_1271,train
P05_01_544,train
P04_03_324,train
P03_02_478,train
P05_02_709,train
P05_01_1011,train
P02_06_2702,train
P04_01_770,train
P01_01_1387,train
P01_02_1909,train
P03_03_684,train
P02_06_3252,train
P01_01_2647,train
P02_06_389,train
P02_02_2637,train
P04_05_2105,train
P02_03_2020,train
P01_01_1030,train
P02_06_2393,train
P04_01_1734,train
P05_03_310,train
P03_03_1562,train
P03_02_1809,train
P05_03_15,train
P04_05_960,train
P01_02_1392,train
P01_01_164,train
P01_01_1500,train
P03_01_891,train
P02_05_681,train
P04_05_2253,train
P01_01_31,train
P02_05_518,train
P01_02_1341,train
P02_05_2350,train
P05_03_1184,train
P05_02_2,train
P01_02_2777,train
P01_02_625,train
P02_05_519,train
P05_01_466,train
P04_01_1726,train
P03_02_209,train
P02_03_2242,train
P04_01_2241,train
P04_05_2068,train
P04_01_134,train
P02_02_1099,train
P03_01_526,train
P04_01_1430,train
P02_05_444,train
P05_05_541,train
P02_06_1358,train
P01_01_631,train
P02_05_1020,train
P01_01_2435,train
P05_01_248,train
P03_02_2260,train
P05_05_152,train
P02_06_2456,train
P04_01_2122,train
P02_06_1705,train
P03_03_98,train
P02_02_563,train
P05_05_656,train
P03_03_1386,train
P03_01_1591,train
P01_02_113,train
P01_01_3711,train
P03_03_1659,train
P04_01_1297,train
P05_02_1335,train
P02_05_744,train
P05_05_289,train
P05_01_748,train
P03_01_1158,train
P02_02_1202,train
P01_02_2505,train
P05_05_215,train
P05_02_739,train
P03_01_2179,train
P01_01_2400,train
P02_05_787,train
P04_01_292,train
P02_06_1007,train
P04_01_1612,train
P03_01_750,train
P02_07_214,train
P03_01_844,train
P04_01_92,train
P04_05_988,train
P01_01_2895,train
P04_05_1050,train
P05_03_421,train
P04_05_2256,train
P05_03_41,train
P02_05_1362,train
P02_06_1815,train
P02_03_2252,train
P02_05_2299,train
P02_06_3791,train
P05_03_1106,train
P02_06_1561,train
P02_02_160,train
P02_06_629,train
P04_01_2345,train
P02_06_1011,train
P02_02_168,train
P03_02_1291,train
P03_03_836,train
P05_02_44,train
P04_05_2040,train
P03_01_1427,train
P02_02_347,train
P02_05_1369,train
P05_02_768,train
P01_01_1682,train
P03_02_1009,train
P01_01_1886,train
P02_05_2352,train
P04_05_1617,train
P04_01_2343,train
P01_01_129,train
P03_02_2088,train
P04_01_2317,train
P04_01_2518,train
P05_03_1166,train
P02_03_2001,train
P02_07_637,train
P04_03_356,train
P02_05_1213,train
P02_05_457,train
P01_01_2604,train
P01_02_1201,train
P05_02_1186,train
P03_02_767,train
P03_03_1248,train
P05_01_821,train
P02_02_667,train
P05_05_459,train
P05_02_487,train
P03_03_1139,train
P03_03_1171,train
P02_05_2384,train
P02_06_3074,train
P02_06_3417,train
P02_05_904,train
P04_01_171,train
P05_03_1237,train
P05_02_672,train
P05_03_1098,train
P02_06_2793,train
P03_03_1223,train
P03_02_1436,train
P02_06_2995,train
P03_01_1395,train
P01_02_990,train
P04_05_448,train
P02_05_2282,train
P03_01_2157,train
P01_02_905,train
P01_01_3381,train
P01_01_3325,train
P04_01_1856,train
P03_03_1899,train
P03_02_1047,train
P02_06_1984,train
P02_03_371,train
P01_01_3870,train
P04_05_825,train
P02_05_1121,train
P03_01_343,train
P01_02_1581,train
P01_02_1054,train
P01_02_2381,train
P03_01_951,train
P02_03_1117,train
P05_05_1065,train
P05_02_105,train
P02_05_2659,train
P02_02_562,train
P03_02_160,train
P04_05_2356,train
P02_06_1070,train
P01_02_964,train
P01_01_2577,train
P01_01_1130,train
P04_01_1923,train
P02_03_2374,train
P03_02_1917,train
P01_02_2093,train
P05_02_10,train
P02_06_3278,train
P04_05_2092,train
P01_01_245,train
P01_02_2504,train
P04_01_611,train
P05_03_857,train
P04_01_594,train
P01_01_2811,train
P04_03_753,train
P05_05_266,train
P05_02_393,train
P01_02_2439,train
P01_01_1540,train
P01_02_2054,train
P05_02_199,train
P01_01_1777,train
P04_05_812,train
P03_03_2290,train
P02_07_575,train
P04_03_709,train
P05_03_173,train
P04_01_1310,train
P03_03_2100,train
P01_02_1116,train
P03_01_1028,train
P05_05_332,train
P02_03_580,train
P01_02_1605,train
P04_03_910,train
P01_02_2068,train
P03_02_662,train
P04_05_2323,train
P01_01_1314,train
P02_06_307,train
P05_05_467,train
P02_05_2677,train
P03_01_1307,train
P02_06_3196,train
P05_01_629,train
P03_02_1784,train
P01_01_745,train
P01_01_1159,train
P04_03_45,train
P04_01_1187,train
P03_02_294,train
P02_02_1115,train
P05_03_648,train
P01_02_2620,train
P02_06_1735,train
P01_01_2618,train
P04_05_1526,train
P02_06_2462,train
P02_06_2857,train
P03_03_1586,train
P01_02_2693,train
P05_01_1142,train
P02_02_1911,train
P01_02_606,train
P02_06_1374,train
P01_01_3519,train
P04_01_1970,train
P04_01_966,train
P01_01_3636,train
P05_03_174,train
P03_03_810,train
P02_05_2736,train
P05_01_511,train
P02_06_1318,train
P03_01_652,train
P01_01_2118,train
P03_03_1704,train
P03_02_2302,train
P05_01_136,train
P01_01_907,train
P01_02_2597,train
P01_01_3921,train
P01_01_1095,train
P04_05_391,train
P02_06_674,train
P04_05_1461,train
P04_05_1499,train
P02_06_2535,train
P03_01_2208,train
P04_03_351,train
P02_03_676,train
P04_03_107,train
P03_03_1324,train
P03_03_1239,train
P01_01_44,train
P01_02_1212,train
P03_03_1265,train
P02_03_687,train
P02_06_2751,train
P01_02_1438,train
P03_01_1675,train
P04_05_1546,train
P03_02_2170,train
P03_02_2132,train
P01_01_47,train
P04_01_2273,train
P02_02_1100,train
P04_01_2734,train
P04_05_1491,train
P03_02_615,train
P05_03_192,train
P02_03_674,train
P01_02_2202,train
P05_05_1173,train
P03_01_1488,train
P01_02_1127,train
P04_01_2527,train
P03_02_1507,train
P01_02_2543,train
P01_02_1612,train
P02_02_1277,train
P03_03_483,train
P03_01_937,train
P01_01_2608,train
P05_01_827,train
P02_06_1218,train
P02_06_1141,train
P03_01_984,train
P04_03_858,train
P01_02_8,train
P04_01_2183,train
P04_05_2057,train
P02_06_2551,train
P02_02_1143,train
P03_01_747,train
P02_02_349,train
P02_06_2838,train
P01_02_2956,train
P01_01_1006,train
P02_03_2679,train
P01_02_254,train
P02_02_2821,train
P03_01_1896,train
P01_01_2260,train
P02_03_877,train
P01_01_1915,train
P03_01_1313,train
P03_02_312,train
P04_05_544,train
P05_01_904,train
P02_06_3202,train
P02_03_2421,train
P03_01_71,train
P05_01_225,train
P04_03_764,train
P02_02_2422,train
P01_01_2207,train
P03_03_1592,train
P01_01_1332,train
P02_06_374,train
P01_01_1816,train
P02_06_2705,train
P04_05_1563,train
P03_02_1279,train
P03_01_1041,train
P05_02_582,train
P04_05_327,train
P03_01_1788,train
P02_06_935,train
P02_05_1082,train
P03_02_752,train
P04_01_232,train
P02_03_772,train
P01_01_2117,train
P03_02_2148,train
P03_02_2322,train
P01_01_2073,train
P01_01_3698,train
P03_02_438,train
P03_01_1893,train
P02_06_3422,train
P04_01_799,train
P01_01_1228,train
P02_07_269,train
P02_02_1897,train
P01_01_2266,train
P04_01_1475,train
P05_05_961,train
P02_06_2572,train
P03_02_1529,train
P04_01_778,train
P03_02_2374,train
P05_01_836,train
P04_01_1347,train
P04_01_1770,train
P05_05_1029,train
P02_03_1534,train
P03_01_1720,train
P04_03_963,train
P01_02_1564,train
P02_06_1142,train
P02_02_1201,train
P02_02_423,train
P02_06_3798,train
P04_01_2353,train
P04_05_322,train
P05_03_115,train
P03_02_876,train
P03_02_598,train
P01_02_258,train
P05_05_411,train
P04_01_1456,train
P05_02_956,train
P02_06_1365,train
P04_03_567,train
P03_03_1494,train
P04_03_844,train
P04_01_2812,train
P04_01_1577,train
P03_03_881,train
P02_07_234,train
P03_03_1836,train
P04_03_312,train
P04_05_2089,train
P01_01_2239,train
P02_02_1368,train
P01_01_579,train
P05_01_1306,train
P03_02_263,train
P05_01_769,train
P04_01_486,train
P05_05_206,train
P02_06_3381,train
P01_01_670,train
P02_02_2782,train
P02_06_824,train
P03_03_1199,train
P01_01_1585,train
P05_05_416,train
P03_02_76,train
P02_05_1114,train
P03_03_929,train
P03_02_1534,train
P04_03_377,train
P01_02_2053,train
P01_02_820,train
P05_03_181,train
P04_05_11,train
P02_03_528,train
P01_01_1008,train
P01_02_2796,train
P02_05_1083,train
P01_01_3527,train
P05_05_471,train
P01_01_3418,train
P02_03_527,train
P02_05_957,train
P04_05_2203,train
P05_03_629,train
P02_05_2354,train
P02_03_1180,train
P05_01_457,train
P04_03_401,train
P02_05_2101,train
P05_03_573,train
P03_01_829,train
P05_03_893,train
P01_01_2353,train
P01_02_1188,train
P02_03_2424,train
P02_06_2049,train
P01_01_2915,train
P04_03_476,train
P01_01_2481,train
P03_02_381,train
P02_06_387,train
P03_01_1269,train
P01_02_412,train
P04_05_966,train
P01_01_99,train
P02_02_1893,train
P05_05_141,train
P04_01_1519,train
P02_06_2628,train
P02_03_1259,train
P02_06_1082,train
P02_05_1529,train
P02_05_2335,train
P03_02_68,train
P04_01_2254,train
P03_01_642,train
P03_03_1291,train
P05_02_801,train
P02_06_2749,train
P05_02_1234,train
P05_03_970,train
P01_01_1241,train
P01_01_2387,train
P02_05_1620,train
P04_01_127,train
P03_02_1016,train
P03_01_1652,train
P05_02_1150,train
P05_02_1064,train
P03_03_1366,train
P02_06_2065,train
P02_06_2685,train
P01_01_1026,train
P01_02_792,train
P02_02_282,train
P05_02_1420,train
P05_03_118,train
P02_05_1810,train
P04_01_2100,train
P04_05_971,train
P03_03_165,train
P03_01_2060,train
P03_01_1457,train
P05_05_324,train
P03_02_1840,train
P03_01_1459,train
P02_02_2725,train
P01_01_1669,train
P01_01_934,train
P03_02_831,train
P03_03_1002,train
P01_01_3596,train
P04_05_676,train
P03_02_2450,train
P02_03_1255,train
P05_02_1292,train
P01_01_3384,train
P05_03_1126,train
P05_03_284,train
P03_03_1060,train
P02_05_1015,train
P03_01_2250,train
P01_01_2179,train
P03_03_515,train
P01_01_1501,train
P01_02_755,train
P01_01_186,train
P01_01_2898,train
P04_01_563,train
P01_02_1856,train
P05_02_1123,train
P02_02_1310,train
P01_02_2106,train
P05_03_566,train
P05_05_386,train
P03_03_975,train
P05_02_839,train
P04_01_258,train
P02_06_1014,train
P02_03_2894,train
P04_05_2130,train
P02_02_2814,train
P02_05_2791,train
P05_03_508,train
P05_02_437,train
P05_03_1267,train
P04_01_506,train
P03_01_1934,train
P04_05_2395,train
P02_03_2196,train
P03_01_869,train
P01_02_1434,train
P01_01_3157,train
P01_02_902,train
P03_03_37,train
P03_02_919,train
P03_01_1414,train
P05_03_107,train
P02_05_1484,train
P02_06_1649,train
P02_02_1416,train
P04_01_2099,train
P02_02_888,train
P05_02_331,train
P01_01_3360,train
P05_01_1449,train
P02_03_697,train
P03_02_1036,train
P05_02_1610,train
P01_01_4017,train
P03_01_790,train
P02_06_3766,train
P04_03_540,train
P02_02_1980,train
P03_03_1878,train
P02_02_2946,train
P04_01_195,train
P02_07_408,train
P03_02_1448,train
P05_01_1207,train
P05_01_423,train
P03_03_2094,train
P03_03_2260,train
P01_02_3244,train
P01_02_1710,train
P05_01_1070,train
P02_03_2270,train
P02_06_943,train
P02_03_1289,train
P05_05_887,train
P04_05_697,train
P01_01_1081,train
P03_02_63,train
P03_01_1394,train
P05_05_916,train
P01_02_778,train
P01_02_435,train
P02_02_3135,train
P03_02_309,train
P05_01_493,train
P05_05_938,train
P03_01_308,train
P05_02_764,train
P05_02_215,train
P05_02_1306,train
P02_02_1513,train
P02_07_235,train
P05_01_1132,train
P01_01_2695,train
P05_03_1161,train
P04_05_2434,train
P02_05_2666,train
P01_02_2454,train
P04_01_2484,train
P03_02_211,train
P02_02_1883,train
P04_01_929,train
P04_01_116,train
P01_01_10,train
P04_01_1415,train
P05_02_1389,train
P02_06_615,train
P01_01_3481,train
P04_05_1527,train
P04_05_534,train
P02_05_1819,train
P02_02_616,train
P02_05_2211,train
P02_02_1518,train
P01_01_3864,train
P05_01_1026,train
P02_06_3390,train
P02_07_208,train
P01_01_3216,train
P03_01_1776,train
P05_05_970,train
P03_02_844,train
P02_06_1930,train
P05_03_650,train
P02_06_3339,train
P04_03_848,train
P04_01_162,train
P05_03_46,train
P01_01_3258,train
P02_06_3008,train
P05_01_855,train
P04_01_645,train
P01_01_518,train
P01_01_3083,train
P01_02_700,train
P03_01_2579,train
P01_02_1288,train
P02_03_1561,train
P01_01_2037,train
P01_01_3235,train
P02_07_671,train
P04_03_448,train
P03_03_1888,train
P01_01_3910,train
P03_03_1849,train
P02_06_2796,train
P03_01_901,train
P03_02_1053,train
P02_06_1020,train
P05_03_688,train
P01_02_1210,train
P04_05_439,train
P03_03_2132,train
P03_01_420,train
P03_01_766,train
P04_01_2090,train
P02_02_2837,train
P03_03_671,train
P02_02_2825,train
P01_01_2970,train
P02_03_1243,train
P02_02_1656,train
P05_01_107,train
P01_02_326,train
P02_05_832,train
P03_01_2475,train
P02_02_1859,train
P03_01_1207,train
P03_03_678,train
P03_03_1651,train
P02_05_2698,train
P05_01_867,train
P01_02_2577,train
P04_01_2674,train
P05_05_834,train
P05_01_1335,train
P05_02_167,train
P04_03_614,train
P01_02_911,train
P03_03_667,train
P03_02_1862,train
P04_05_1919,train
P02_06_1767,train
P04_05_2325,train
P01_02_2026,train
P04_05_1413,train
P03_01_294,train
P01_02_1074,train
P04_05_1539,train
P04_05_1333,train
P02_06_1559,train
P03_03_205,train
P02_06_930,train
P03_01_447,train
P02_02_1291,train
P03_03_2191,train
P02_03_1091,train
P04_03_112,train
P03_02_691,train
P04_01_2004,train
P03_02_1164,train
P02_03_1781,train
P03_02_726,train
P05_02_920,train
P01_01_3606,train
P05_03_1222,train
P03_02_430,train
P01_01_1707,train
P04_01_616,train
P03_02_1231,train
P04_05_617,train
P05_02_676,train
P04_01_2261,train
P05_02_718,train
P03_02_737,train
P03_02_107,train
P02_06_1115,train
P01_01_4067,train
P05_02_4,train
P03_03_2354,train
P03_03_1556,train
P03_03_769,train
P05_02_485,train
P01_01_4045,train
P05_01_428,train
P01_01_1522,train
P02_03_1294,train
P04_01_2231,train
P02_07_691,train
P04_01_2752,train
P05_03_313,train
P04_01_1047,train
P03_02_1233,train
P02_06_2961,train
P02_06_1376,train
P05_03_608,train
P01_01_1719,train
P05_05_92,train
P04_05_2218,train
P02_02_3166,train
P02_05_1070,train
P04_01_1929,train
P04_01_516,train
P01_02_1914,train
P01_02_3107,train
P04_05_1948,train
P02_06_992,train
P04_05_519,train
P03_01_1483,train
P02_05_2727,train
P03_01_987,train
P03_01_2354,train
P02_02_1388,train
P01_02_491,train
P01_01_3479,train
P01_02_3070,train
P05_03_630,train
P02_06_2650,train
P02_05_2689,train
P02_06_2593,train
P02_06_1285,train
P03_01_2066,train
P01_02_571,train
P01_01_4058,train
P01_01_2951,train
P05_02_1394,train
P05_01_271,train
P01_02_1837,train
P02_05_1543,train
P05_01_334,train
P02_02_177,train
P04_01_493,train
P04_05_1117,train
P01_02_2311,train
P02_06_1325,train
P02_03_2908,train
P01_01_1483,train
P02_06_636,train
P04_01_192,train
P04_03_246,train
P02_05_923,train
P02_06_1303,train
P02_05_855,train
P02_03_1546,train
P02_02_672,train
P01_01_3159,train
P04_01_1705,train
P02_02_1811,train
P02_05_2135,train
P04_05_1272,train
P02_06_3420,train
P04_01_926,train
P03_03_1678,train
P02_03_507,train
P05_03_632,train
P03_02_171,train
P03_03_220,train
P04_01_937,train
P01_01_253,train
P04_05_1408,train
P01_02_2335,train
P05_05_249,train
P01_01_2009,train
P01_02_1327,train
P02_06_2852,train
P02_06_2270,train
P04_03_36,train
P02_05_430,train
P03_02_1406,train
P04_03_522,train
P02_02_1440,train
P04_05_2008,train
P02_03_1085,train
P04_05_844,train
P02_03_1057,train
P02_06_1801,train
P03_02_966,train
P03_01_2601,train
P03_02_1918,train
P04_05_2226,train
P02_05_1032,train
P01_01_3826,train
P01_02_1096,train
P02_06_3081,train
P02_02_163,train
P01_02_1468,train
P03_01_677,train
P03_03_1323,train
P03_02_2107,train
P04_05_641,train
P03_01_2508,train
P02_05_794,train
P05_01_901,train
P04_01_2282,train
P02_06_982,train
P02_05_1364,train
P03_01_935,train
P04_01_239,train
P05_03_929,train
P01_02_68,train
P01_02_1455,train
P04_05_2010,train
P01_02_35,train
P01_01_3128,train
P02_03_523,train
P02_03_1043,train
P02_06_1553,train
P05_01_211,train
P02_07_966,train
P02_06_1962,train
P02_06_666,train
P01_01_248,train
P05_03_385,train
P03_01_40,train
P02_05_2764,train
P02_06_3147,train
P03_01_1360,train
P03_03_868,train
P02_06_1966,train
P03_01_962,train
P03_03_787,train
P05_02_118,train
P03_01_1713,train
P01_01_2339,train
P03_01_537,train
P01_01_3929,train
P01_02_488,train
P04_01_1063,train
P04_05_1328,train
P01_01_2280,train
P04_05_2022,train
P05_01_1376,train
P03_03_824,train
P01_01_342,train
P04_03_8,train
P04_03_148,train
P02_03_2246,train
P03_01_186,train
P05_02_543,train
P01_02_482,train
P02_07_570,train
P02_05_512,train
P02_06_279,train
P02_02_255,train
P02_02_3143,train
P02_03_2653,train
P05_03_1082,train
P05_01_56,train
P02_02_743,train
P01_01_3883,train
P02_06_2326,train
P04_05_1347,train
P01_01_1435,train
P02_06_3832,train
P01_01_1330,train
P04_05_1466,train
P01_01_1702,train
P03_03_1916,train
P04_05_2098,train
P01_02_3001,train
P05_02_1187,train
P05_02_1572,train
P03_02_1117,train
P02_07_640,train
P03_01_1398,train
P02_07_477,train
P01_01_2840,train
P01_01_1091,train
P03_03_700,train
P05_01_126,train
P03_01_2335,train
P03_03_1829,train
P02_05_693,train
P01_02_2374,train
P03_03_2034,train
P01_01_528,train
P02_07_441,train
P02_05_516,train
P02_06_3819,train
P02_05_1076,train
P03_01_2536,train
P05_01_868,train
P05_03_426,train
P04_01_1884,train
P02_05_2401,train
P01_01_160,train
P04_01_405,train
P04_03_158,train
P04_03_530,train
P04_01_639,train
P03_02_1210,train
P05_05_394,train
P03_02_2251,train
P02_05_1054,train
P05_01_460,train
P01_01_2293,train
P02_03_416,train
P02_06_3657,train
P03_02_176,train
P04_03_890,train
P03_03_1897,train
P01_02_1589,train
P03_03_1489,train
P01_01_3939,train
P04_01_2260,train
P03_03_1498,train
P05_03_626,train
P03_01_892,train
P04_03_76,train
P04_05_1354,train
P02_06_1356,train
P02_06_533,train
P05_05_181,train
P01_02_922,train
P01_01_2405,train
P03_01_2262,train
P04_01_2283,train
P05_01_1086,train
P02_06_2711,train
P02_05_1238,train
P02_03_1287,train
P02_07_947,train
P05_03_663,train
P05_03_1103,train
P04_03_235,train
P04_03_541,train
P04_05_2483,train
P04_01_665,train
P02_06_1251,train
P04_01_1495,train
P02_06_1817,train
P01_01_3709,train
P04_01_1236,train
P02_05_1462,train
P02_05_1194,train
P03_02_1246,train
P01_02_2108,train
P02_05_1539,train
P05_01_1275,train
P01_01_2176,train
P04_01_2713,train
P02_03_702,train
P03_02_1347,train
P03_01_1321,train
P01_01_2975,train
P01_02_1368,train
P03_03_81,train
P03_02_1175,train
P05_01_175,train
P01_01_3260,train
P03_02_358,train
P02_05_2315,train
P05_02_327,train
P02_06_358,train
P04_05_798,train
P02_06_1901,train
P03_01_801,train
P05_01_1139,train
P02_02_377,train
P03_03_1584,train
P03_03_1371,train
P05_05_122,train
P02_02_2763,train
P05_03_1223,train
P02_05_2761,train
P03_02_1806,train
P03_02_486,train
P03_03_1572,train
P02_03_607,train
P02_03_1099,train
P04_05_1446,train
P05_03_1371,train
P04_05_1900,train
P01_02_1990,train
P04_01_1759,train
P02_06_1557,train
P04_05_1021,train
P04_01_407,train
P04_05_1435,train
P05_05_840,train
P05_01_63,train
P01_01_3978,train
P05_05_990,train
P03_03_2138,train
P02_05_1525,train
P04_05_554,train
P04_01_1033,train
P01_02_2123,train
P01_01_1639,train
P01_02_2463,train
P01_02_1226,train
P02_05_1166,train
P05_02_431,train
P01_02_2587,train
P05_05_852,train
P05_01_516,train
P01_02_2128,train
P01_02_2275,train
P03_01_1090,train
P04_05_1540,train
P01_01_3923,train
P05_01_660,train
P05_02_1442,train
P04_05_466,train
P02_02_2402,train
P05_03_473,train
P03_02_1157,train
P02_02_440,train
P05_01_574,train
P05_05_213,train
P03_02_535,train
P02_02_2114,train
P02_03_48,train
P02_06_2336,train
P03_01_250,train
P02_05_1828,train
P03_03_2280,train
P05_02_324,train
P01_02_887,train
P01_01_563,train
P05_05_602,train
P04_01_885,train
P05_03_1095,train
P02_03_2469,train
P03_02_2194,train
P05_03_465,train
P03_01_1335,train
P02_02_2929,train
P03_01_170,train
P04_05_846,train
P05_03_274,train
P01_01_3647,train
P02_03_2634,train
P02_06_3061,train
P01_02_1138,train
P02_06_2501,train
P01_02_3196,train
P03_02_469,train
P01_01_2215,train
P02_05_2227,train
P03_02_33,train
P01_02_2435,train
P04_05_2412,train
P05_05_500,train
P03_02_2308,train
P05_03_1031,train
P04_05_877,train
P02_07_388,train
P01_01_4077,train
P02_03_2221,train
P03_01_774,train
P01_01_1358,train
P01_01_3694,train
P02_05_2644,train
P02_06_506,train
P02_03_2007,train
P01_02_3202,train
