video_id,clip_id,start_frame,end_frame,action,action_idx
P02_42,P02_42_009627_009643,9627,9643,take tube,111
P02_42,P02_42_009634_009650,9634,9650,take tube,111
P02_42,P02_42_009651_009667,9651,9667,take kelly,98
P02_42,P02_42_009659_009675,9659,9675,take kelly,98
P02_42,P02_42_009667_009683,9667,9683,take kelly,98
P02_42,P02_42_009675_009691,9675,9691,take kelly,98
P02_42,P02_42_009683_009699,9683,9699,take kelly,98
P02_42,P02_42_009691_009707,9691,9707,take kelly,98
P02_42,P02_42_009699_009715,9699,9715,take kelly,98
P02_42,P02_42_009707_009723,9707,9723,take kelly,98
P02_42,P02_42_009715_009731,9715,9731,take kelly,98
P02_42,P02_42_009723_009739,9723,9739,take kelly,98
P02_42,P02_42_009731_009747,9731,9747,take kelly,98
P02_42,P02_42_009734_009750,9734,9750,take kelly,98
P02_42,P02_42_009751_009767,9751,9767,attach kelly and tube,9
P02_42,P02_42_009759_009775,9759,9775,attach kelly and tube,9
P02_42,P02_42_009767_009783,9767,9783,attach kelly and tube,9
P02_42,P02_42_009775_009791,9775,9791,attach kelly and tube,9
P02_42,P02_42_009783_009799,9783,9799,attach kelly and tube,9
P02_42,P02_42_009791_009807,9791,9807,attach kelly and tube,9
P02_42,P02_42_009799_009815,9799,9815,attach kelly and tube,9
P02_42,P02_42_009807_009823,9807,9823,attach kelly and tube,9
P02_42,P02_42_009815_009831,9815,9831,attach kelly and tube,9
P02_42,P02_42_009823_009839,9823,9839,attach kelly and tube,9
P02_42,P02_42_009831_009847,9831,9847,attach kelly and tube,9
P02_42,P02_42_009839_009855,9839,9855,attach kelly and tube,9
P02_42,P02_42_009847_009863,9847,9863,attach kelly and tube,9
P02_42,P02_42_009855_009871,9855,9871,attach kelly and tube,9
P02_42,P02_42_009863_009879,9863,9879,attach kelly and tube,9
P02_42,P02_42_009871_009887,9871,9887,attach kelly and tube,9
P02_42,P02_42_009879_009895,9879,9895,attach kelly and tube,9
P02_42,P02_42_009884_009900,9884,9900,attach kelly and tube,9
P02_42,P02_42_009901_009917,9901,9917,insert kelly/tube,63
P02_42,P02_42_009909_009925,9909,9925,insert kelly/tube,63
P02_42,P02_42_009917_009933,9917,9933,insert kelly/tube,63
P02_42,P02_42_009925_009941,9925,9941,insert kelly/tube,63
P02_42,P02_42_009933_009949,9933,9949,insert kelly/tube,63
P02_42,P02_42_009941_009957,9941,9957,insert kelly/tube,63
P02_42,P02_42_009949_009965,9949,9965,insert kelly/tube,63
P02_42,P02_42_009957_009973,9957,9973,insert kelly/tube,63
P02_42,P02_42_009965_009981,9965,9981,insert kelly/tube,63
P02_42,P02_42_009973_009989,9973,9989,insert kelly/tube,63
P02_42,P02_42_009981_009997,9981,9997,insert kelly/tube,63
P02_42,P02_42_009984_010000,9984,10000,insert kelly/tube,63
P02_42,P02_42_010001_010017,10001,10017,remove finger,78
P02_42,P02_42_010009_010025,10009,10025,remove finger,78
P02_42,P02_42_010017_010033,10017,10033,remove finger,78
P02_42,P02_42_010025_010041,10025,10041,remove finger,78
P02_42,P02_42_010033_010049,10033,10049,remove finger,78
P02_42,P02_42_010041_010057,10041,10057,remove finger,78
P02_42,P02_42_010049_010065,10049,10065,remove finger,78
P02_42,P02_42_010057_010073,10057,10073,remove finger,78
P02_42,P02_42_010065_010081,10065,10081,remove finger,78
P02_42,P02_42_010073_010089,10073,10089,remove finger,78
P02_42,P02_42_010081_010097,10081,10097,remove finger,78
P02_42,P02_42_010089_010105,10089,10105,remove finger,78
P02_42,P02_42_010097_010113,10097,10113,remove finger,78
P02_42,P02_42_010105_010121,10105,10121,remove finger,78
P02_42,P02_42_010113_010129,10113,10129,remove finger,78
P02_42,P02_42_010121_010137,10121,10137,remove finger,78
P02_42,P02_42_010129_010145,10129,10145,remove finger,78
P02_42,P02_42_010137_010153,10137,10153,remove finger,78
P02_42,P02_42_010145_010161,10145,10161,remove finger,78
P02_42,P02_42_010153_010169,10153,10169,remove finger,78
P02_42,P02_42_010161_010177,10161,10177,remove finger,78
P02_42,P02_42_010169_010185,10169,10185,remove finger,78
P02_42,P02_42_010177_010193,10177,10193,remove finger,78
P02_42,P02_42_010184_010200,10184,10200,remove finger,78
P02_42,P02_42_010201_010217,10201,10217,detach kelly,20
P02_42,P02_42_010209_010225,10209,10225,detach kelly,20
P02_42,P02_42_010217_010233,10217,10233,detach kelly,20
P02_42,P02_42_010225_010241,10225,10241,detach kelly,20
P02_42,P02_42_010233_010249,10233,10249,detach kelly,20
P02_42,P02_42_010234_010250,10234,10250,detach kelly,20
P02_42,P02_42_010201_010217,10201,10217,remove kelly,80
P02_42,P02_42_010209_010225,10209,10225,remove kelly,80
P02_42,P02_42_010217_010233,10217,10233,remove kelly,80
P02_42,P02_42_010225_010241,10225,10241,remove kelly,80
P02_42,P02_42_010233_010249,10233,10249,remove kelly,80
P02_42,P02_42_010241_010257,10241,10257,remove kelly,80
P02_42,P02_42_010249_010265,10249,10265,remove kelly,80
P02_42,P02_42_010257_010273,10257,10273,remove kelly,80
P02_42,P02_42_010265_010281,10265,10281,remove kelly,80
P02_42,P02_42_010273_010289,10273,10289,remove kelly,80
P02_42,P02_42_010281_010297,10281,10297,remove kelly,80
P02_42,P02_42_010289_010305,10289,10305,remove kelly,80
P02_42,P02_42_010297_010313,10297,10313,remove kelly,80
P02_42,P02_42_010305_010321,10305,10321,remove kelly,80
P02_42,P02_42_010313_010329,10313,10329,remove kelly,80
P02_42,P02_42_010321_010337,10321,10337,remove kelly,80
P02_42,P02_42_010329_010345,10329,10345,remove kelly,80
P02_42,P02_42_010334_010350,10334,10350,remove kelly,80
P02_42,P02_42_010351_010367,10351,10367,advance tube,2
P02_42,P02_42_010359_010375,10359,10375,advance tube,2
P02_42,P02_42_010367_010383,10367,10383,advance tube,2
P02_42,P02_42_010375_010391,10375,10391,advance tube,2
P02_42,P02_42_010383_010399,10383,10399,advance tube,2
P02_42,P02_42_010391_010407,10391,10407,advance tube,2
P02_42,P02_42_010399_010415,10399,10415,advance tube,2
P02_42,P02_42_010407_010423,10407,10423,advance tube,2
P02_42,P02_42_010415_010431,10415,10431,advance tube,2
P02_42,P02_42_010423_010439,10423,10439,advance tube,2
P02_42,P02_42_010431_010447,10431,10447,advance tube,2
P02_42,P02_42_010439_010455,10439,10455,advance tube,2
P02_42,P02_42_010447_010463,10447,10463,advance tube,2
P02_42,P02_42_010455_010471,10455,10471,advance tube,2
P02_42,P02_42_010463_010479,10463,10479,advance tube,2
P02_42,P02_42_010471_010487,10471,10487,advance tube,2
P02_42,P02_42_010479_010495,10479,10495,advance tube,2
P02_42,P02_42_010487_010503,10487,10503,advance tube,2
P02_42,P02_42_010495_010511,10495,10511,advance tube,2
P02_42,P02_42_010503_010519,10503,10519,advance tube,2
P02_42,P02_42_010511_010527,10511,10527,advance tube,2
P02_42,P02_42_010519_010535,10519,10535,advance tube,2
P02_42,P02_42_010527_010543,10527,10543,advance tube,2
P02_42,P02_42_010535_010551,10535,10551,advance tube,2
P02_42,P02_42_010543_010559,10543,10559,advance tube,2
P02_42,P02_42_010551_010567,10551,10567,advance tube,2
P02_42,P02_42_010559_010575,10559,10575,advance tube,2
P02_42,P02_42_010567_010583,10567,10583,advance tube,2
P02_42,P02_42_010575_010591,10575,10591,advance tube,2
P02_42,P02_42_010583_010599,10583,10599,advance tube,2
P02_42,P02_42_010591_010607,10591,10607,advance tube,2
P02_42,P02_42_010599_010615,10599,10615,advance tube,2
P02_42,P02_42_010607_010623,10607,10623,advance tube,2
P02_42,P02_42_010615_010631,10615,10631,advance tube,2
P02_42,P02_42_010623_010639,10623,10639,advance tube,2
P02_42,P02_42_010631_010647,10631,10647,advance tube,2
P02_42,P02_42_010639_010655,10639,10655,advance tube,2
P02_42,P02_42_010647_010663,10647,10663,advance tube,2
P02_42,P02_42_010655_010671,10655,10671,advance tube,2
P02_42,P02_42_010663_010679,10663,10679,advance tube,2
P02_42,P02_42_010671_010687,10671,10687,advance tube,2
P02_42,P02_42_010679_010695,10679,10695,advance tube,2
P02_42,P02_42_010684_010700,10684,10700,advance tube,2
P02_42,P02_42_010701_010717,10701,10717,take clamp,93
P02_42,P02_42_010709_010725,10709,10725,take clamp,93
P02_42,P02_42_010717_010733,10717,10733,take clamp,93
P02_42,P02_42_010725_010741,10725,10741,take clamp,93
P02_42,P02_42_010733_010749,10733,10749,take clamp,93
P02_42,P02_42_010741_010757,10741,10757,take clamp,93
P02_42,P02_42_010749_010765,10749,10765,take clamp,93
P02_42,P02_42_010757_010773,10757,10773,take clamp,93
P02_42,P02_42_010765_010781,10765,10781,take clamp,93
P02_42,P02_42_010773_010789,10773,10789,take clamp,93
P02_42,P02_42_010781_010797,10781,10797,take clamp,93
P02_42,P02_42_010784_010800,10784,10800,take clamp,93
P02_42,P02_42_010801_010817,10801,10817,open clamp,65
P02_42,P02_42_010809_010825,10809,10825,open clamp,65
P02_42,P02_42_010817_010833,10817,10833,open clamp,65
P02_42,P02_42_010825_010841,10825,10841,open clamp,65
P02_42,P02_42_010833_010849,10833,10849,open clamp,65
P02_42,P02_42_010841_010857,10841,10857,open clamp,65
P02_42,P02_42_010849_010865,10849,10865,open clamp,65
P02_42,P02_42_010857_010873,10857,10873,open clamp,65
P02_42,P02_42_010865_010881,10865,10881,open clamp,65
P02_42,P02_42_010873_010889,10873,10889,open clamp,65
P02_42,P02_42_010881_010897,10881,10897,open clamp,65
P02_42,P02_42_010889_010905,10889,10905,open clamp,65
P02_42,P02_42_010897_010913,10897,10913,open clamp,65
P02_42,P02_42_010905_010921,10905,10921,open clamp,65
P02_42,P02_42_010913_010929,10913,10929,open clamp,65
P02_42,P02_42_010921_010937,10921,10937,open clamp,65
P02_42,P02_42_010929_010945,10929,10945,open clamp,65
P02_42,P02_42_010934_010950,10934,10950,open clamp,65
P02_42,P02_42_010951_010967,10951,10967,apply clamp,3
P02_42,P02_42_010959_010975,10959,10975,apply clamp,3
P02_42,P02_42_010967_010983,10967,10983,apply clamp,3
P02_42,P02_42_010975_010991,10975,10991,apply clamp,3
P02_42,P02_42_010983_010999,10983,10999,apply clamp,3
P02_42,P02_42_010991_011007,10991,11007,apply clamp,3
P02_42,P02_42_010999_011015,10999,11015,apply clamp,3
P02_42,P02_42_011007_011023,11007,11023,apply clamp,3
P02_42,P02_42_011015_011031,11015,11031,apply clamp,3
P02_42,P02_42_011023_011039,11023,11039,apply clamp,3
P02_42,P02_42_011031_011047,11031,11047,apply clamp,3
P02_42,P02_42_011039_011055,11039,11055,apply clamp,3
P02_42,P02_42_011047_011063,11047,11063,apply clamp,3
P02_42,P02_42_011055_011071,11055,11071,apply clamp,3
P02_42,P02_42_011063_011079,11063,11079,apply clamp,3
P02_42,P02_42_011071_011087,11071,11087,apply clamp,3
P02_42,P02_42_011079_011095,11079,11095,apply clamp,3
P02_42,P02_42_011087_011103,11087,11103,apply clamp,3
P02_42,P02_42_011095_011111,11095,11111,apply clamp,3
P02_42,P02_42_011103_011119,11103,11119,apply clamp,3
P02_42,P02_42_011111_011127,11111,11127,apply clamp,3
P02_42,P02_42_011119_011135,11119,11135,apply clamp,3
P02_42,P02_42_011127_011143,11127,11143,apply clamp,3
P02_42,P02_42_011135_011151,11135,11151,apply clamp,3
P02_42,P02_42_011143_011159,11143,11159,apply clamp,3
P02_42,P02_42_011151_011167,11151,11167,apply clamp,3
P02_42,P02_42_011159_011175,11159,11175,apply clamp,3
P02_42,P02_42_011167_011183,11167,11183,apply clamp,3
P02_42,P02_42_011175_011191,11175,11191,apply clamp,3
P02_42,P02_42_011183_011199,11183,11199,apply clamp,3
P02_42,P02_42_011184_011200,11184,11200,apply clamp,3
P02_42,P02_42_011201_011217,11201,11217,close clamp,16
P02_42,P02_42_011209_011225,11209,11225,close clamp,16
P02_42,P02_42_011217_011233,11217,11233,close clamp,16
P02_42,P02_42_011225_011241,11225,11241,close clamp,16
P02_42,P02_42_011233_011249,11233,11249,close clamp,16
P02_42,P02_42_011234_011250,11234,11250,close clamp,16
P02_43,P02_43_000051_000067,51,67,take scalpel,104
P02_43,P02_43_000059_000075,59,75,take scalpel,104
P02_43,P02_43_000067_000083,67,83,take scalpel,104
P02_43,P02_43_000075_000091,75,91,take scalpel,104
P02_43,P02_43_000083_000099,83,99,take scalpel,104
P02_43,P02_43_000091_000107,91,107,take scalpel,104
P02_43,P02_43_000099_000115,99,115,take scalpel,104
P02_43,P02_43_000107_000123,107,123,take scalpel,104
P02_43,P02_43_000115_000131,115,131,take scalpel,104
P02_43,P02_43_000123_000139,123,139,take scalpel,104
P02_43,P02_43_000131_000147,131,147,take scalpel,104
P02_43,P02_43_000139_000155,139,155,take scalpel,104
P02_43,P02_43_000147_000163,147,163,take scalpel,104
P02_43,P02_43_000155_000171,155,171,take scalpel,104
P02_43,P02_43_000163_000179,163,179,take scalpel,104
P02_43,P02_43_000171_000187,171,187,take scalpel,104
P02_43,P02_43_000179_000195,179,195,take scalpel,104
P02_43,P02_43_000187_000203,187,203,take scalpel,104
P02_43,P02_43_000195_000211,195,211,take scalpel,104
P02_43,P02_43_000203_000219,203,219,take scalpel,104
P02_43,P02_43_000211_000227,211,227,take scalpel,104
P02_43,P02_43_000219_000235,219,235,take scalpel,104
P02_43,P02_43_000227_000243,227,243,take scalpel,104
P02_43,P02_43_000235_000251,235,251,take scalpel,104
P02_43,P02_43_000243_000259,243,259,take scalpel,104
P02_43,P02_43_000251_000267,251,267,take scalpel,104
P02_43,P02_43_000259_000275,259,275,take scalpel,104
P02_43,P02_43_000267_000283,267,283,take scalpel,104
P02_43,P02_43_000275_000291,275,291,take scalpel,104
P02_43,P02_43_000283_000299,283,299,take scalpel,104
P02_43,P02_43_000284_000300,284,300,take scalpel,104
P02_43,P02_43_000301_000317,301,317,incise skin,53
P02_43,P02_43_000309_000325,309,325,incise skin,53
P02_43,P02_43_000317_000333,317,333,incise skin,53
P02_43,P02_43_000325_000341,325,341,incise skin,53
P02_43,P02_43_000333_000349,333,349,incise skin,53
P02_43,P02_43_000341_000357,341,357,incise skin,53
P02_43,P02_43_000349_000365,349,365,incise skin,53
P02_43,P02_43_000357_000373,357,373,incise skin,53
P02_43,P02_43_000365_000381,365,381,incise skin,53
P02_43,P02_43_000373_000389,373,389,incise skin,53
P02_43,P02_43_000381_000397,381,397,incise skin,53
P02_43,P02_43_000389_000405,389,405,incise skin,53
P02_43,P02_43_000397_000413,397,413,incise skin,53
P02_43,P02_43_000405_000421,405,421,incise skin,53
P02_43,P02_43_000413_000429,413,429,incise skin,53
P02_43,P02_43_000421_000437,421,437,incise skin,53
P02_43,P02_43_000429_000445,429,445,incise skin,53
P02_43,P02_43_000437_000453,437,453,incise skin,53
P02_43,P02_43_000445_000461,445,461,incise skin,53
P02_43,P02_43_000453_000469,453,469,incise skin,53
P02_43,P02_43_000461_000477,461,477,incise skin,53
P02_43,P02_43_000469_000485,469,485,incise skin,53
P02_43,P02_43_000477_000493,477,493,incise skin,53
P02_43,P02_43_000485_000501,485,501,incise skin,53
P02_43,P02_43_000493_000509,493,509,incise skin,53
P02_43,P02_43_000501_000517,501,517,incise skin,53
P02_43,P02_43_000509_000525,509,525,incise skin,53
P02_43,P02_43_000517_000533,517,533,incise skin,53
P02_43,P02_43_000525_000541,525,541,incise skin,53
P02_43,P02_43_000533_000549,533,549,incise skin,53
P02_43,P02_43_000541_000557,541,557,incise skin,53
P02_43,P02_43_000549_000565,549,565,incise skin,53
P02_43,P02_43_000557_000573,557,573,incise skin,53
P02_43,P02_43_000565_000581,565,581,incise skin,53
P02_43,P02_43_000573_000589,573,589,incise skin,53
P02_43,P02_43_000581_000597,581,597,incise skin,53
P02_43,P02_43_000589_000605,589,605,incise skin,53
P02_43,P02_43_000597_000613,597,613,incise skin,53
P02_43,P02_43_000605_000621,605,621,incise skin,53
P02_43,P02_43_000613_000629,613,629,incise skin,53
P02_43,P02_43_000621_000637,621,637,incise skin,53
P02_43,P02_43_000629_000645,629,645,incise skin,53
P02_43,P02_43_000634_000650,634,650,incise skin,53
P02_43,P02_43_000651_000667,651,667,drop scalpel,35
P02_43,P02_43_000659_000675,659,675,drop scalpel,35
P02_43,P02_43_000667_000683,667,683,drop scalpel,35
P02_43,P02_43_000675_000691,675,691,drop scalpel,35
P02_43,P02_43_000683_000699,683,699,drop scalpel,35
P02_43,P02_43_000684_000700,684,700,drop scalpel,35
P02_43,P02_43_000701_000717,701,717,take kelly,98
P02_43,P02_43_000709_000725,709,725,take kelly,98
P02_43,P02_43_000717_000733,717,733,take kelly,98
P02_43,P02_43_000725_000741,725,741,take kelly,98
P02_43,P02_43_000733_000749,733,749,take kelly,98
P02_43,P02_43_000741_000757,741,757,take kelly,98
P02_43,P02_43_000749_000765,749,765,take kelly,98
P02_43,P02_43_000757_000773,757,773,take kelly,98
P02_43,P02_43_000765_000781,765,781,take kelly,98
P02_43,P02_43_000773_000789,773,789,take kelly,98
P02_43,P02_43_000781_000797,781,797,take kelly,98
P02_43,P02_43_000784_000800,784,800,take kelly,98
P02_43,P02_43_000801_000817,801,817,insert kelly,62
P02_43,P02_43_000809_000825,809,825,insert kelly,62
P02_43,P02_43_000817_000833,817,833,insert kelly,62
P02_43,P02_43_000825_000841,825,841,insert kelly,62
P02_43,P02_43_000833_000849,833,849,insert kelly,62
P02_43,P02_43_000841_000857,841,857,insert kelly,62
P02_43,P02_43_000849_000865,849,865,insert kelly,62
P02_43,P02_43_000857_000873,857,873,insert kelly,62
P02_43,P02_43_000865_000881,865,881,insert kelly,62
P02_43,P02_43_000873_000889,873,889,insert kelly,62
P02_43,P02_43_000881_000897,881,897,insert kelly,62
P02_43,P02_43_000889_000905,889,905,insert kelly,62
P02_43,P02_43_000897_000913,897,913,insert kelly,62
P02_43,P02_43_000905_000921,905,921,insert kelly,62
P02_43,P02_43_000913_000929,913,929,insert kelly,62
P02_43,P02_43_000921_000937,921,937,insert kelly,62
P02_43,P02_43_000929_000945,929,945,insert kelly,62
P02_43,P02_43_000937_000953,937,953,insert kelly,62
P02_43,P02_43_000945_000961,945,961,insert kelly,62
P02_43,P02_43_000953_000969,953,969,insert kelly,62
P02_43,P02_43_000961_000977,961,977,insert kelly,62
P02_43,P02_43_000969_000985,969,985,insert kelly,62
P02_43,P02_43_000977_000993,977,993,insert kelly,62
P02_43,P02_43_000985_001001,985,1001,insert kelly,62
P02_43,P02_43_000993_001009,993,1009,insert kelly,62
P02_43,P02_43_001001_001017,1001,1017,insert kelly,62
P02_43,P02_43_001009_001025,1009,1025,insert kelly,62
P02_43,P02_43_001017_001033,1017,1033,insert kelly,62
P02_43,P02_43_001025_001041,1025,1041,insert kelly,62
P02_43,P02_43_001033_001049,1033,1049,insert kelly,62
P02_43,P02_43_001041_001057,1041,1057,insert kelly,62
P02_43,P02_43_001049_001065,1049,1065,insert kelly,62
P02_43,P02_43_001057_001073,1057,1073,insert kelly,62
P02_43,P02_43_001065_001081,1065,1081,insert kelly,62
P02_43,P02_43_001073_001089,1073,1089,insert kelly,62
P02_43,P02_43_001081_001097,1081,1097,insert kelly,62
P02_43,P02_43_001089_001105,1089,1105,insert kelly,62
P02_43,P02_43_001097_001113,1097,1113,insert kelly,62
P02_43,P02_43_001105_001121,1105,1121,insert kelly,62
P02_43,P02_43_001113_001129,1113,1129,insert kelly,62
P02_43,P02_43_001121_001137,1121,1137,insert kelly,62
P02_43,P02_43_001129_001145,1129,1145,insert kelly,62
P02_43,P02_43_001137_001153,1137,1153,insert kelly,62
P02_43,P02_43_001145_001161,1145,1161,insert kelly,62
P02_43,P02_43_001153_001169,1153,1169,insert kelly,62
P02_43,P02_43_001161_001177,1161,1177,insert kelly,62
P02_43,P02_43_001169_001185,1169,1185,insert kelly,62
P02_43,P02_43_001177_001193,1177,1193,insert kelly,62
P02_43,P02_43_001184_001200,1184,1200,insert kelly,62
P02_43,P02_43_001201_001217,1201,1217,expand kelly,44
P02_43,P02_43_001209_001225,1209,1225,expand kelly,44
P02_43,P02_43_001217_001233,1217,1233,expand kelly,44
P02_43,P02_43_001225_001241,1225,1241,expand kelly,44
P02_43,P02_43_001233_001249,1233,1249,expand kelly,44
P02_43,P02_43_001241_001257,1241,1257,expand kelly,44
P02_43,P02_43_001249_001265,1249,1265,expand kelly,44
P02_43,P02_43_001257_001273,1257,1273,expand kelly,44
P02_43,P02_43_001265_001281,1265,1281,expand kelly,44
P02_43,P02_43_001273_001289,1273,1289,expand kelly,44
P02_43,P02_43_001281_001297,1281,1297,expand kelly,44
P02_43,P02_43_001284_001300,1284,1300,expand kelly,44
P02_43,P02_43_001301_001317,1301,1317,remove kelly,80
P02_43,P02_43_001309_001325,1309,1325,remove kelly,80
P02_43,P02_43_001317_001333,1317,1333,remove kelly,80
P02_43,P02_43_001325_001341,1325,1341,remove kelly,80
P02_43,P02_43_001333_001349,1333,1349,remove kelly,80
P02_43,P02_43_001334_001350,1334,1350,remove kelly,80
P02_43,P02_43_001301_001317,1301,1317,drop kelly,31
P02_43,P02_43_001309_001325,1309,1325,drop kelly,31
P02_43,P02_43_001317_001333,1317,1333,drop kelly,31
P02_43,P02_43_001325_001341,1325,1341,drop kelly,31
P02_43,P02_43_001333_001349,1333,1349,drop kelly,31
P02_43,P02_43_001341_001357,1341,1357,drop kelly,31
P02_43,P02_43_001349_001365,1349,1365,drop kelly,31
P02_43,P02_43_001357_001373,1357,1373,drop kelly,31
P02_43,P02_43_001365_001381,1365,1381,drop kelly,31
P02_43,P02_43_001373_001389,1373,1389,drop kelly,31
P02_43,P02_43_001381_001397,1381,1397,drop kelly,31
P02_43,P02_43_001389_001405,1389,1405,drop kelly,31
P02_43,P02_43_001397_001413,1397,1413,drop kelly,31
P02_43,P02_43_001405_001421,1405,1421,drop kelly,31
P02_43,P02_43_001413_001429,1413,1429,drop kelly,31
P02_43,P02_43_001421_001437,1421,1437,drop kelly,31
P02_43,P02_43_001429_001445,1429,1445,drop kelly,31
P02_43,P02_43_001437_001453,1437,1453,drop kelly,31
P02_43,P02_43_001445_001461,1445,1461,drop kelly,31
P02_43,P02_43_001453_001469,1453,1469,drop kelly,31
P02_43,P02_43_001461_001477,1461,1477,drop kelly,31
P02_43,P02_43_001469_001485,1469,1485,drop kelly,31
P02_43,P02_43_001477_001493,1477,1493,drop kelly,31
P02_43,P02_43_001484_001500,1484,1500,drop kelly,31
P02_43,P02_43_001501_001517,1501,1517,insert finger,60
P02_43,P02_43_001509_001525,1509,1525,insert finger,60
P02_43,P02_43_001517_001533,1517,1533,insert finger,60
P02_43,P02_43_001525_001541,1525,1541,insert finger,60
P02_43,P02_43_001533_001549,1533,1549,insert finger,60
P02_43,P02_43_001541_001557,1541,1557,insert finger,60
P02_43,P02_43_001549_001565,1549,1565,insert finger,60
P02_43,P02_43_001557_001573,1557,1573,insert finger,60
P02_43,P02_43_001565_001581,1565,1581,insert finger,60
P02_43,P02_43_001573_001589,1573,1589,insert finger,60
P02_43,P02_43_001581_001597,1581,1597,insert finger,60
P02_43,P02_43_001589_001605,1589,1605,insert finger,60
P02_43,P02_43_001597_001613,1597,1613,insert finger,60
P02_43,P02_43_001605_001621,1605,1621,insert finger,60
P02_43,P02_43_001613_001629,1613,1629,insert finger,60
P02_43,P02_43_001621_001637,1621,1637,insert finger,60
P02_43,P02_43_001629_001645,1629,1645,insert finger,60
P02_43,P02_43_001637_001653,1637,1653,insert finger,60
P02_43,P02_43_001645_001661,1645,1661,insert finger,60
P02_43,P02_43_001653_001669,1653,1669,insert finger,60
P02_43,P02_43_001661_001677,1661,1677,insert finger,60
P02_43,P02_43_001669_001685,1669,1685,insert finger,60
P02_43,P02_43_001677_001693,1677,1693,insert finger,60
P02_43,P02_43_001685_001701,1685,1701,insert finger,60
P02_43,P02_43_001693_001709,1693,1709,insert finger,60
P02_43,P02_43_001701_001717,1701,1717,insert finger,60
P02_43,P02_43_001709_001725,1709,1725,insert finger,60
P02_43,P02_43_001717_001733,1717,1733,insert finger,60
P02_43,P02_43_001725_001741,1725,1741,insert finger,60
P02_43,P02_43_001733_001749,1733,1749,insert finger,60
P02_43,P02_43_001734_001750,1734,1750,insert finger,60
P02_43,P02_43_001751_001767,1751,1767,take kelly,98
P02_43,P02_43_001759_001775,1759,1775,take kelly,98
P02_43,P02_43_001767_001783,1767,1783,take kelly,98
P02_43,P02_43_001775_001791,1775,1791,take kelly,98
P02_43,P02_43_001783_001799,1783,1799,take kelly,98
P02_43,P02_43_001791_001807,1791,1807,take kelly,98
P02_43,P02_43_001799_001815,1799,1815,take kelly,98
P02_43,P02_43_001807_001823,1807,1823,take kelly,98
P02_43,P02_43_001815_001831,1815,1831,take kelly,98
P02_43,P02_43_001823_001839,1823,1839,take kelly,98
P02_43,P02_43_001831_001847,1831,1847,take kelly,98
P02_43,P02_43_001834_001850,1834,1850,take kelly,98
P02_43,P02_43_001851_001867,1851,1867,insert kelly,62
P02_43,P02_43_001859_001875,1859,1875,insert kelly,62
P02_43,P02_43_001867_001883,1867,1883,insert kelly,62
P02_43,P02_43_001875_001891,1875,1891,insert kelly,62
P02_43,P02_43_001883_001899,1883,1899,insert kelly,62
P02_43,P02_43_001891_001907,1891,1907,insert kelly,62
P02_43,P02_43_001899_001915,1899,1915,insert kelly,62
P02_43,P02_43_001907_001923,1907,1923,insert kelly,62
P02_43,P02_43_001915_001931,1915,1931,insert kelly,62
P02_43,P02_43_001923_001939,1923,1939,insert kelly,62
P02_43,P02_43_001931_001947,1931,1947,insert kelly,62
P02_43,P02_43_001939_001955,1939,1955,insert kelly,62
P02_43,P02_43_001947_001963,1947,1963,insert kelly,62
P02_43,P02_43_001955_001971,1955,1971,insert kelly,62
P02_43,P02_43_001963_001979,1963,1979,insert kelly,62
P02_43,P02_43_001971_001987,1971,1987,insert kelly,62
P02_43,P02_43_001979_001995,1979,1995,insert kelly,62
P02_43,P02_43_001987_002003,1987,2003,insert kelly,62
P02_43,P02_43_001995_002011,1995,2011,insert kelly,62
P02_43,P02_43_002003_002019,2003,2019,insert kelly,62
P02_43,P02_43_002011_002027,2011,2027,insert kelly,62
P02_43,P02_43_002019_002035,2019,2035,insert kelly,62
P02_43,P02_43_002027_002043,2027,2043,insert kelly,62
P02_43,P02_43_002034_002050,2034,2050,insert kelly,62
P02_43,P02_43_002051_002067,2051,2067,remove finger,78
P02_43,P02_43_002059_002075,2059,2075,remove finger,78
P02_43,P02_43_002067_002083,2067,2083,remove finger,78
P02_43,P02_43_002075_002091,2075,2091,remove finger,78
P02_43,P02_43_002083_002099,2083,2099,remove finger,78
P02_43,P02_43_002091_002107,2091,2107,remove finger,78
P02_43,P02_43_002099_002115,2099,2115,remove finger,78
P02_43,P02_43_002107_002123,2107,2123,remove finger,78
P02_43,P02_43_002115_002131,2115,2131,remove finger,78
P02_43,P02_43_002123_002139,2123,2139,remove finger,78
P02_43,P02_43_002131_002147,2131,2147,remove finger,78
P02_43,P02_43_002134_002150,2134,2150,remove finger,78
P02_43,P02_43_002151_002167,2151,2167,expand kelly,44
P02_43,P02_43_002159_002175,2159,2175,expand kelly,44
P02_43,P02_43_002167_002183,2167,2183,expand kelly,44
P02_43,P02_43_002175_002191,2175,2191,expand kelly,44
P02_43,P02_43_002183_002199,2183,2199,expand kelly,44
P02_43,P02_43_002184_002200,2184,2200,expand kelly,44
P02_43,P02_43_002151_002167,2151,2167,remove kelly,80
P02_43,P02_43_002159_002175,2159,2175,remove kelly,80
P02_43,P02_43_002167_002183,2167,2183,remove kelly,80
P02_43,P02_43_002175_002191,2175,2191,remove kelly,80
P02_43,P02_43_002183_002199,2183,2199,remove kelly,80
P02_43,P02_43_002184_002200,2184,2200,remove kelly,80
P02_43,P02_43_002201_002217,2201,2217,drop kelly,31
